"merchant_id","skewness","q2","amount_avg","stdev","transactions_count_slope","amount_sum_slope","amount_dist_slope","total_block_fraud","approved_vs_block_rate","block_rate","days_up","perc_normalized","risk"
XXXXX,0.0058920000000000005,270000.0,320244,25583065.621862106,-0.0009645548414284,-994.0,-0.000006906729634,0,0.0,0.0,931,0.89,Bajo
XXXXXX,-0.009021999999999999,1889100.0,1633192,85097573.40849815,-0.0048796673512153275,-2161.0,-0.0000000781769794,49,1.3243200000000002,0.49494999999999995,329,0.45,Medio
XXXXX,0.019992000000000003,40000.0,99675,8954824.77029376,0.7766132843265949,98729.0,-0.00003,0,0.0,0.0,948,0.5,Alto 
XXXX,0.008571000000000002,2552963.0,3262683,248427752.6818527,0.0003809577745022,-10087.0,0.00000034144427,8,0.8,0.34783,979,0.43,Bajo
XXXXX,0.010600999999999998,1313000.0,1986251,190521065.91976404,0.0002241314586985,-80.0,-0.0000033549511899,81,0.43548,0.26384,952,0.6599999999999999,Bajo
XXXXX,0.012292,30000.0,69714,9692281.370996566,-0.0011124417709521925,390.0,-0.0000635714285714,1,0.25,0.09090999999999999,931,0.64,Bajo
XXXXX,-0.015417,860000.0,766905,18115060.250585787,0.6297332135221393,414983.0,0.0000114285714286,10,2.0,0.58824,881,0.35,Alto 
XXXXX,0.000185,200000.0,200581,9433708.938464465,0.2966898163661953,57611.0,-0.0000274285714286,36,2.25,0.5538500000000001,899,0.32,Alto 
XXXXX,0.000454,1000000.0,1012714,83961991.66263294,-0.030606763261564984,17640.0,-0.0000000251177394,10,,0.90909,819,0.0,Alto 
XXXX,0.0013999999999999998,964600.0,995263,65685870.77715242,0.0000828283520274,348.0,-0.0000030470028261,80,0.98765,0.41237,987,0.45,Bajo
XXXXX,-0.006096,1925000.0,1780959,70891456.09900166,-0.0019116121197976501,-6152.0,0.0000023255813953,14,0.8235299999999999,0.31818,823,0.43,Bajo
XXXXX,0.005023999999999999,3892500.0,4409648,308788706.2010584,-0.02702282539640883,-226426.0,0.0000001672213248,44,8.8,0.83019,683,0.13,Alto 
XXXXX,0.007058,350000.0,433651,35558303.65157711,0.0020892942671095227,679.0,-0.0000137081799264,76,0.61789,0.35023000000000004,577,0.5700000000000001,Bajo
XXXXX,0.008482,1000000.0,1286894,101476208.50064762,-0.019081728041919748,34194.0,0.0000000924821002,5,2.5,0.55556,672,0.44000000000000006,Alto 
XXXXX,0.015891,113259.0,175996,11843861.399040278,0.0014853338826165468,1142.0,-0.0000211428571429,26,1.52941,0.49057000000000006,743,0.38,Bajo
XXXXX,0.007611999999999999,300000.0,389743,35370739.831311114,-0.05171708622605811,-44566.0,-0.0000043534482759,6,0.3,0.2,768,0.7,Alto 
XXXXX,0.016119999999999995,3000000.0,4117647,208003464.33766577,-0.005544697898445638,27469.0,0.0000001178764111,6,0.85714,0.35294,833,0.5900000000000001,Alto 
XXXXX,0.0015409999999999998,650000.0,677165,52885439.318778716,0.0012504218330776013,2125.0,-0.0000052840227818,50,0.78125,0.38167999999999996,482,0.5,Bajo
XXXXXX,0.009392999999999999,306153.0,459592,49004817.08797626,-0.006369594243381539,-802.0,-0.0000141190921853,85,1.0493799999999998,0.45698999999999995,256,0.45,Medio
XXXXX,-0.012119000000000001,2400000.0,2084500,78099811.49500655,0.0014144493132424267,46232.0,0.0000011940298507,4,1.0,0.44444,739,0.5599999999999999,Alto 
XXXXX,-0.019282999999999998,392000.0,329585,9710582.539862419,-0.0006031252783366,85.0,-0.000012,20,0.90909,0.37736000000000003,586,0.45,Bajo
XXXXX,0.012981999999999999,100000.0,284363,42605126.29331528,0.21439429692636308,45675.0,-0.0000034448398577,24,4.8,0.5581400000000001,351,0.3,Alto 
XXXXX,0.015514,500000.0,1147368,125182907.11562073,-0.25331442510412916,-502955.0,-0.0000005726872247,18,,0.94737,551,0.0,Alto 
XXXXX,-0.016815000000000004,4300000.0,3345909,170224321.41815907,-0.023409588998894348,-55102.0,0.0000004704385196,26,4.333329999999999,0.78788,529,0.18,Bajo
XXXXXX,0.010794000000000002,702467.0,982257,77765959.61985373,-0.009421571705882521,-15440.0,0.0000004895231214,20,0.60606,0.33333,281,0.5700000000000001,Medio
XXXXX,0.015245,423969.5,819722,77880937.53799412,-0.15350757021587874,-93927.0,-0.0000012276519666,19,6.333329999999999,0.7307699999999999,757,0.19,Alto 
XXXXX,0.017528,97000.0,156864,10245972.21293845,0.0019975653024455866,553.0,-0.0010016666666666668,70,0.4142,0.24138,641,0.7,Bajo
XXXXX,-0.000822,1669100.0,1650608,67472131.46926041,-0.0006853859961901,-178.0,0.000003464254653,79,1.92683,0.57664,594,0.32999999999999996,Bajo
XXXXXX,-0.011709,1881500.0,1627806,65001357.59353834,-0.005569574077844607,381.0,0.0000020510816813,33,1.1,0.46479,207,0.45,Bajo
XXXXXX,0.021621999999999995,1550000.0,1895454,47929873.01540373,0.009304621287246186,-118884.0,-0.000003,6,6.0,0.54545,217,0.27,Alto 
XXXXXX,-0.009806,8000000.0,6708400,395159496.91232276,0.005975055594878875,152542.0,0.0000000672613653,3,1.5,0.6,239,0.4,Alto 
XXXXXX,-0.013077,1000000.0,846551,35201740.888432704,0.16650455927051672,37248.0,-0.0000004,19,3.1666700000000003,0.67857,167,0.29,Alto 
XXXXX,-0.003245,2540000.0,2400214,129244097.91820243,0.0027019667035769386,32018.0,0.0000002658441884,19,2.7142899999999996,0.5588199999999999,492,0.26,Bajo
XXXXXX,-0.023119999999999998,500000.0,347613,19773569.579395752,0.1813562503821558,65446.0,0.0000073076923077,38,12.66667,0.88372,185,0.06999999999999999,Alto
XXXXX,0.016143,1000000.0,1619938,115207150.2188057,0.003940682512648566,40.0,0.0000002719182597,45,3.75,0.7258100000000001,443,0.21000000000000002,Bajo
XXXXX,0.003922,4250000.0,4690423,336889560.3632156,-0.0008599725767928,1167.0,-0.0000000088731971,9,0.21429,0.15254,609,0.75,Bajo
XXXXX,0.007904999999999999,278250.0,337111,22337568.35766617,0.000546809387736,805.0,-0.0000277520661157,52,0.54167,0.32704,846,0.63,Medio
XXXXX,-0.005745,300000.0,282142,9324727.84860499,-0.1805790622771561,-55655.0,0.000006,9,9.0,0.64286,868,0.21000000000000002,Alto 
XXXXX,0.011733,73000.0,119438,11874016.50777956,-0.0005810711976049,39.0,-0.0002453571428571,27,0.26214,0.17647,812,0.75,Bajo
XXXXX,0.0052770000000000004,425000.0,498796,41951829.47088299,0.0004197739810379,692.0,-0.0000036516853933,29,0.8055600000000002,0.39726,811,0.55,Bajo
XXXXX,-0.017890999999999997,9000000.0,7708289,216591068.25912857,-0.771072233941951,-7198559.0,0.0000002562733582,11,11.0,0.6875,749,0.19,Bajo
XXXXX,0.021233,82400.0,566458,68391651.20470525,-0.0001288714622619,2569.0,-0.0000077724665392,18,0.75,0.375,497,0.54,Bajo
XXXXX,-0.00624,5651745.0,5029783,299019542.15164155,-0.0013462739553370916,-3532.0,0.000000146446541,79,0.69298,0.34956000000000004,601,0.54,Bajo
XXXXX,0.0016580000000000002,2500000.0,2592214,166814043.5915778,0.08134563774746541,261229.0,-0.0000000146950771,28,9.33333,0.7368399999999999,883,0.11000000000000001,Alto 
XXXXX,-0.021959,1771000.0,1280324,67035493.54590462,-0.005051060240152116,-6061.0,0.0000002620087336,17,3.4,0.7083299999999999,765,0.21000000000000002,Bajo
XXXXX,-0.017564,9500000.0,7159257,399819414.00542897,0.0059687743360575165,100715.0,0.0000009641765634,25,1.08696,0.5,347,0.45999999999999996,Bajo
XXXXX,0.0,453420.0,453420,0.0,0.01785528031290743,8096.0,,0,0.0,0.0,958,0.67,Alto 
XXXXX,0.009172,293320.0,454157,52604290.1669829,0.0025372250916783443,12786.0,-0.0000067298331015,21,1.6153799999999996,0.4038500000000001,949,0.35,Bajo
XXXXX,0.004392999999999999,2600000.0,2907725,210155379.06059235,0.0028664654278829356,27581.0,0.000000881121962,35,1.4,0.47296999999999995,901,0.49000000000000005,Bajo
XXXXX,0.014005,150000.0,251304,21700521.92368289,-0.0003242713274498,-144.0,-0.0000253949422416,9,0.08108000000000001,0.06475,903,0.8400000000000001,Bajo
XXXXX,-0.006507000000000001,2500000.0,2408972,41967725.60031687,0.013828101222522256,51892.0,0.0000056968959221,17,1.21429,0.4857100000000001,882,0.4,Alto 
XXXXX,0.000969,1290000.0,1314500,75840020.76740222,-0.0014589131636709343,-34025.0,-0.0000001367781155,16,3.2,0.64,713,0.24,Bajo
XXXXX,0.0016219999999999997,1500.0,1870,684382.7042970747,1.6931781656182328,2402.0,-0.018465,3642,3642.0,0.98726,821,0.0,Alto 
XXXXX,0.012117,1210000.0,2296075,268904094.4647992,-0.001650995741352041,-11782.0,-0.0000004218054379,77,1.75,0.5273999999999999,803,0.36,Bajo
XXXXX,0.007340000000000001,89900.0,114960,10241911.497536877,-0.01013011813122193,-90.0,-0.0000538362068966,126,21.0,0.9264700000000001,625,0.05,Medio
XXXXXX,0.007624000000000001,1200000.0,1680000,188865031.17305756,,,-0.0000002359295054,1,1.0,0.2,278,0.4,Alto 
XXXXX,0.0,500000.0,500000,,,,,0,0.0,0.0,811,1.0,Alto 
XXXXX,0.0075060000000000005,5150000.0,5879888,291715145.49490076,-0.020892503503306428,151044.0,0.0,6,,0.75,344,0.25,Alto 
XXXXXX,0.006372000000000001,6300000.0,6500000,94162979.2788369,0.0,-896400.0,0.0,3,3.0,0.75,293,0.25,Alto 
XXXXXX,0.000758,2922000.0,2968265,183188685.9990724,0.007765394654582004,21325.0,-0.0000004570256263,34,2.61538,0.69388,284,0.29,Bajo
XXXXXX,-0.004843,8632000.0,8418160,132471228.57435875,0.4166378885051801,3675533.0,0.0000001789717972,16,8.0,0.64,188,0.27999999999999997,Alto 
XXXXX,0.008267,649000.0,1103572,164958124.08832553,0.0011978894972002783,5317.0,-0.0000004897812191,27,1.58824,0.46552,606,0.31,Medio
XXXXXX,-0.003929,8900000.0,8618673,214794825.11980033,-0.04228826732317424,102534.0,0.0000000683366479,13,2.6,0.68421,165,0.26,Alto 
XXXXXX,-0.013141,2487850.0,2067770,95900739.55574633,0.008213885645268544,49665.0,0.0000033333333333,0,0.0,0.0,211,0.6,Alto 
XXXX,0.011644000000000002,1430000.0,2604265,302539378.2864398,-0.0004754635931369,-1901.0,-0.0000003876109084,19,0.46341,0.26026999999999995,965,0.5900000000000001,Bajo
XXXXX,0.008126000000000001,168000.0,231980,23620033.975670334,-0.002797799187225073,-774.0,-0.0000366197492852,9,0.15,0.10976,599,0.77,Bajo
XXXXX,-0.024054000000000002,2329900.0,1944207,48104350.93181726,,,0.0000011111111111,1,,0.14286,420,0.86,Alto 
XXXXXX,-0.007318,2000000.0,1875000,51246951.128823265,0.010153587157991396,-39648.0,0.0000007375886525,3,1.0,0.27273000000000003,282,0.36,Alto 
XXXXXX,0.004654999999999999,175000.0,211083,23251908.13425982,0.07353745423388709,31598.0,-0.0000068571428571,14,7.0,0.7,264,0.25,Alto 
XXXXXX,0.010674000000000001,445000.0,621367,49568168.06835461,-0.00971797635916705,-7265.0,-0.0000052814569536,29,0.74359,0.40845000000000004,119,0.55,Bajo
XXXXX,0.007239,439800.0,571012,54380097.431274526,0.0023720917923374697,2694.0,-0.0000020929466051,16,1.77778,0.48484999999999995,470,0.3,Alto 
XXXXX,0.009153,612731.0,1093366,157538724.746908,-0.0014584909509715192,-1195.0,-0.0000004507318815,4,0.21053000000000005,0.12121,852,0.61,Bajo
XXXXX,0.0,500000.0,500000,,,,,0,0.0,0.0,940,1.0,Alto 
XXXX,-0.0029050000000000005,4597669.0,4315996,290912463.35385704,0.0015155511990116743,17704.0,-0.0000003831463811,79,0.31855,0.19506,1064,0.6599999999999999,Bajo
XXXX,0.0,50000.0,50000,,,,,0,0.0,0.0,1068,1.0,Alto 
XXXX,0.008068,115000.0,121111,2272311.3107165704,,,,0,,0.0,1200,0.0,Alto 
XXXX,0.013355,500000.0,724058,50330662.50542798,-0.014583977116900293,3366.0,0.0000006930693069,13,13.0,0.76471,1072,0.12,Alto 
XXXX,-0.002247,1659000.0,1610860,64263898.64063149,-0.003760680705785899,-4751.0,0.0000010572662197,1,0.032260000000000004,0.023809999999999998,964,0.8099999999999999,Bajo
XXXX,-0.002652,390000.0,380000,11313708.49898476,0.6982219166490374,228928.0,0.0000008571428571,0,0.0,0.0,989,0.11000000000000001,Alto 
XXXXX,0.015459999999999998,456000.0,461400,1047854.9517943788,0.06831734458940907,28646.0,,0,0.0,0.0,937,0.4,Alto 
XXXXX,0.013105,100000.0,331851,53076239.64980598,-0.01858545449742631,24484.0,-0.0000011060329068,8,8.0,0.7272700000000001,907,0.09,Alto 
XXXX,0.0,2450000.0,2450000,0.0,,,,0,,0.0,1231,0.5,Alto 
XXXXX,0.011384000000000002,344496.0,936357,155972513.65260062,0.0001618863310278,1202.0,-0.0000051587344368,155,0.5535699999999999,0.29245,956,0.5900000000000001,Bajo
XXXX,-0.020616,500000.0,433333,9701425.00145332,-0.008443556797386906,-48973.0,0.00003,0,0.0,0.0,980,0.45999999999999996,Alto 
XXXXX,0.010464999999999999,870250.0,1586430,205302861.9779841,-0.002903118619198028,-1126.0,-0.0000017024688757,75,0.52083,0.31779999999999997,941,0.64,Bajo
XXXXX,0.013125999999999999,320000.0,645675,74432497.5847022,-0.0034921508826890753,1698.0,-0.0000035637963545,6,0.27273000000000003,0.1875,686,0.6900000000000001,Bajo
XXXXX,0.006237,245000.0,312015,32231798.532901175,0.0002870789580226,467.0,-0.0000353780378038,76,0.51007,0.2957199999999999,922,0.65,Bajo
XXXXX,0.000284,320000.0,321176,12424181.828903144,0.05549126752878901,28224.0,-0.0000142857142857,5,1.6666699999999999,0.29412,949,0.24,Alto 
XXXX,0.012483999999999999,750000.0,1083333,80104098.9379861,0.1844056385440774,144547.0,-0.0000008,0,,0.0,1048,0.16999999999999998,Alto 
XXXX,0.0039010000000000004,2877000.0,3200748,248962519.6337428,0.0005306506010921,1928.0,-0.0000002968143426,82,0.9534900000000001,0.44323999999999997,979,0.51,Bajo
XXXX,0.0,500000.0,500000,0.0,-0.030178492728074043,-15089.0,,0,,0.0,978,0.5,Alto 
XXXX,0.0,225000.0,225000,24748737.341529164,,,0.0,0,0.0,0.0,1295,0.5,Alto 
XXXXX,0.004528,3000000.0,3386443,256018062.33781227,-0.0010038210865676005,952.0,-0.0000001506903884,27,0.5625,0.32927,955,0.65,Bajo
XXXX,0.011432000000000001,2000000.0,2973400,255430058.92024532,-2.3858630793819926,-8031548.0,0.0000000577564468,0,0.0,0.0,973,0.38,Alto 
XXXX,0.000559,52750.0,53250,2681840.7046686034,0.029615821049863947,3238.0,-0.00018,0,0.0,0.0,971,0.74,Alto
XXXX,-0.000812,488000.0,484159,14186353.97808669,0.011585400264859937,6728.0,0.0002067857142857,430,0.9071700000000001,0.31479,965,0.54,Bajo
XXXXX,0.0034070000000000003,1393438.0,1617832,197581282.1783621,-0.0008268347751826,-3501.0,-0.000000241202803,21,1.16667,0.5,911,0.48,Bajo
XXXXX,0.009842,1500000.0,2257090,230769195.7897407,0.06474324682127992,-8801.0,-0.000000227112613,21,,0.72414,866,0.06999999999999999,Alto 
XXXXX,0.011191999999999999,220000.0,317899,26241249.704094633,-0.0012982681583651446,-517.0,-0.0000526923076923,90,0.48912999999999995,0.23747,938,0.58,Medio
XXXXX,0.0,150000.0,150000,,,,,0,0.0,0.0,890,1.0,Alto 
XXXX,0.011859,80000.0,247755,42438733.68895682,0.006519730980536211,-1067.0,-0.0000185251798561,0,0.0,0.0,1167,0.74,Bajo
XXXXX,0.0064979999999999994,240000.0,393636,70934508.84763034,-0.02705071372499573,8587.0,-0.0000006087735004,2,0.6666700000000001,0.25,930,0.5,Alto 
XXXXX,0.009540000000000002,201000.0,352979,47794445.77224028,-0.0000135562840778,260.0,-0.0000315285883806,56,0.13365,0.10646,885,0.8300000000000001,Bajo
XXXXX,0.004869,1000000.0,1138319,85220993.69345897,0.052336741193497335,130482.0,-0.0000011147560779,48,2.8235299999999994,0.6075899999999999,622,0.27999999999999997,Alto 
XXXXX,0.00876,5000.0,36454,10772019.63080308,-0.0004451537718747,335.0,-0.0000264285714286,10,1.0,0.45454999999999995,791,0.45,Bajo
XXXX,0.005598,350000.0,450681,53955473.567779124,-0.00197114045547222,858.0,-0.0000011216131065,0,0.0,0.0,1273,0.5900000000000001,Bajo
XXXXXX,0.003746,1560000.0,1645311,68320553.15468094,-0.0037150706981330613,-3420.0,0.0000031983563051,46,7.666670000000001,0.77966,302,0.1,Medio
XXXXX,0.006896000000000001,100000.0,118672,8123127.796505146,0.02271282457049457,3215.0,-0.0013478571428571428,7,0.03241000000000001,0.02857,855,0.9400000000000001,Bajo
XXXXX,-0.006097,2135000.0,2078066,28012448.495151445,0.023344453072057826,58260.0,0.0000616017797553,17,0.44737,0.11333,754,0.55,Alto 
XXXXX,0.015814,499900.0,573839,14026862.088635428,-0.0026994277584599666,-2581.0,-0.000006,18,3.6,0.64286,475,0.32,Medio
XXXXX,0.025637999999999994,500000.0,2550000,239876862.35005885,0.4602757407203756,1435577.0,-0.0000024387683695,30,,0.96774,435,0.03,Alto 
XXXXX,0.007642,1370000.0,1670708,118051903.14221345,0.002996321365704704,4906.0,-0.0000002423324498,32,0.9696999999999999,0.43835999999999997,734,0.47000000000000003,Bajo
XXXXX,0.000564,1370000.0,1380225,54345755.978338756,-0.039222625684038254,21465.0,0.0000003537735849,7,7.0,0.875,510,0.13,Alto 
XXXXX,0.00198,3864000.0,4008872,219480149.1311202,0.0010839435191586841,6894.0,-0.0000000869489009,27,0.9,0.40909000000000006,894,0.47000000000000003,Bajo
XXXXX,0.009894,400000.0,949773,166699208.26682648,0.0009798296257595,434.0,-0.0000007981788659,14,0.93333,0.4242399999999999,823,0.48,Bajo
XXXXX,0.014092000000000002,567000.0,794049,48335733.180693135,0.0006188853802533,99.0,-0.0000059004918653,15,0.35713999999999996,0.23438000000000003,782,0.6900000000000001,Bajo
XXXXX,0.0,1200500.0,1200500,113066374.31172895,0.0,18173.0,0.0,1,1.0,0.5,835,0.5,Alto 
XXXXX,0.015238000000000002,390000.0,821064,84866163.35389856,-0.0004109066578951,4.0,-0.0000036071813741,39,0.95122,0.42857,633,0.47000000000000003,Bajo
XXXXX,0.017809000000000002,10001.0,473584,78091882.1398187,-0.003935304428408643,-3798.0,-0.0000018126888218,6,0.85714,0.4,734,0.6,Bajo
XXXXX,0.006870000000000001,120000.0,147976,12217241.32860309,0.0010184280772536942,38.0,-0.0001010485651214,52,0.28889,0.19549,732,0.74,Bajo
XXXXX,0.007304999999999999,1500000.0,1651052,62036633.2069135,-0.0001380867125569,-1473.0,-0.0000000316589278,12,4.0,0.63158,450,0.26,Medio
XXXXX,0.011889,1000000.0,1435940,110001267.45095406,0.035537190044838435,38306.0,-0.0000008032809111,39,7.8,0.82979,706,0.15,Alto 
XXXXX,0.012501000000000002,2000000.0,2800164,192027448.19885698,0.07033364723115959,200169.0,-0.0000001132228063,13,13.0,0.76471,484,0.12,Alto 
XXXXXX,0.013326,240000.0,404341,36995901.870987035,-0.0061641062197461466,-3804.0,-0.0000100863309353,27,0.5094299999999999,0.30337000000000003,241,0.63,Medio
XXXXXX,0.010679000000000001,1800000.0,2578540,218716721.080786,-0.002261343397643019,-34739.0,0.0000000020083423,23,5.75,0.7666700000000001,218,0.16999999999999998,Medio
XXXXXX,0.0058660000000000006,40000.0,52491,6388675.86992702,-0.03593629494517242,-1786.0,-0.000612,19,0.11875,0.08225,202,0.86,Medio
XXXXXX,0.012230000000000001,750000.0,1605990,209980409.7434094,0.0035742386856701105,18689.0,-0.0000002068270337,14,0.63636,0.35896999999999996,214,0.5900000000000001,Bajo
XXXXX,0.006050999999999999,1000000.0,1160719,79680527.89209129,0.007074911393943571,9734.0,-0.0000006238902341,42,14.0,0.79245,603,0.08,Alto 
XXXXXX,0.005006999999999999,2550000.0,2993328,265619810.53746682,-0.0019061490281851172,737046.0,-0.0000001129459417,12,,1.0,133,0.0,Alto 
XXXXXX,0.012209999999999999,750000.0,1878317,277236253.8213618,-0.1041983289546185,-43284.0,-0.0000009269335001,30,,0.96774,165,0.0,Alto 
XXXXX,0.016658,500000.0,1020454,93727811.22699173,0.06778405673944307,-28368.0,0.0000000387596899,18,18.0,0.8181800000000001,959,0.13999999999999999,Alto 
XXXXXX,0.011781999999999999,340000.0,610637,68911702.75969163,-0.0006408952803643,-3262.0,-0.0000078367890652,103,1.03,0.4928199999999999,211,0.49000000000000005,Bajo
XXXXXX,-0.015446999999999999,4738000.0,3560202,228738475.28829446,0.011390658068010356,67639.0,0.0000006683548883,24,1.8461500000000002,0.5333300000000001,209,0.36,Medio
XXXXXX,0.010539000000000001,600000.0,768303,47907309.49479738,0.044278303121954125,29004.0,0.0000042059336824,22,3.66667,0.70968,187,0.22999999999999998,Bajo
XXXXXX,0.010854,361000.0,676268,87141769.57241629,-0.006462747700334081,-436.0,-0.0000031758715386,50,1.6666699999999999,0.5681800000000001,176,0.35,Medio
XXXXXX,-0.014224,8431520.0,6732647,358300536.0054855,0.14580228136882128,1540903.0,-0.0000000785437867,4,2.0,0.44444,243,0.5599999999999999,Alto 
XXXXX,0.01447,500000.0,706624,42839631.31832624,-0.0394441775838392,-34089.0,-0.0000032375228639,34,3.09091,0.60714,357,0.25,Alto 
XXXX,0.002667,1292750.0,1438255,163642968.86443216,0.04457978890572016,108063.0,-0.0000007250341997,0,0.0,0.0,1163,0.7,Alto 
XXXXX,-0.012855,1600000.0,1357886,56501102.12705084,0.010984620607443209,35094.0,0.0000040470588235,10,1.0,0.4,911,0.5599999999999999,Bajo
XXXX,0.009599,428000.0,494806,20879797.96466156,0.0000261338803385,80.0,-0.000006077904634,45,0.4945100000000001,0.27949999999999997,1116,0.61,Bajo
XXXX,0.003567,150000.0,179145,24513726.90155145,-0.0010264296007612887,-14.0,-0.0002172075576549,207,0.2883,0.10859999999999999,1261,0.43,Bajo
XXXX,-0.00007,40000.0,39950,2134793.2230694285,-0.0061590192416967875,474.0,,0,0.0,0.0,1251,0.93,Alto 
XXXXX,0.007977999999999999,500000.0,751071,94416171.1860239,-0.0011778861459194783,-1096.0,-0.0000005952380952,9,2.25,0.6923100000000001,901,0.31,Bajo
XXXXX,-0.004885,1285000.0,1209350,46457005.51166757,-0.000554323946032,-37.0,0.0000012096774194,0,0.0,0.0,960,0.7,Bajo
XXXXX,-0.002838999999999999,450000.0,432909,18059094.91339223,-0.08739684014869889,-13006.0,0.0000005882352941,8,2.6666700000000003,0.7272700000000001,892,0.27,Alto 
XXXX,0.0069099999999999995,173337.5,233569,26148466.090568736,-0.0009485898750314,-176.0,-0.0000787055781714,57,0.08395,0.06909000000000001,991,0.8699999999999999,Bajo
XXXXX,0.0,2000000.0,2000000,0.0,,,,0,0.0,0.0,956,0.67,Alto 
XXX,0.016867,1101000.0,3300131,391142276.8907018,0.045952782433392604,-192448.0,-0.0000000964112088,0,0.0,0.0,1314,0.1,Medio
